League;Date;Get;Pay;Value;Confidence
Delve;2018-09-11;Chaos Orb;Harbinger's Orb;0.07143;High
Delve;2018-09-12;Chaos Orb;Harbinger's Orb;0.06725;High
Delve;2018-09-13;Chaos Orb;Harbinger's Orb;0.06667;High
Delve;2018-09-14;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-15;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-16;Chaos Orb;Harbinger's Orb;0.06424;High
Delve;2018-09-17;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-18;Chaos Orb;Harbinger's Orb;0.05996;High
Delve;2018-09-19;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-20;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-21;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-22;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-23;Chaos Orb;Harbinger's Orb;0.0625;High
Delve;2018-09-24;Chaos Orb;Harbinger's Orb;0.05882;High
Delve;2018-09-25;Chaos Orb;Harbinger's Orb;0.05556;High
Delve;2018-09-26;Chaos Orb;Harbinger's Orb;0.05556;High
Delve;2018-09-27;Chaos Orb;Harbinger's Orb;0.05263;High
Delve;2018-09-28;Chaos Orb;Harbinger's Orb;0.05;High
Delve;2018-09-29;Chaos Orb;Harbinger's Orb;0.05042;High
Delve;2018-09-30;Chaos Orb;Harbinger's Orb;0.05199;High
Delve;2018-10-01;Chaos Orb;Harbinger's Orb;0.05;High
Delve;2018-10-02;Chaos Orb;Harbinger's Orb;0.05;High
Delve;2018-10-03;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-04;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-05;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-06;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-07;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-08;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-09;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-10;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-11;Chaos Orb;Harbinger's Orb;0.04762;High
Delve;2018-10-12;Chaos Orb;Harbinger's Orb;0.04545;High
Delve;2018-10-13;Chaos Orb;Harbinger's Orb;0.04545;High
Delve;2018-10-14;Chaos Orb;Harbinger's Orb;0.04545;High
Delve;2018-10-15;Chaos Orb;Harbinger's Orb;0.04348;High
Delve;2018-10-16;Chaos Orb;Harbinger's Orb;0.04167;High
Delve;2018-10-17;Chaos Orb;Harbinger's Orb;0.03848;High
Delve;2018-10-18;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-19;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-20;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-21;Chaos Orb;Harbinger's Orb;0.04218;High
Delve;2018-10-22;Chaos Orb;Harbinger's Orb;0.04348;High
Delve;2018-10-23;Chaos Orb;Harbinger's Orb;0.04;High
Delve;2018-10-24;Chaos Orb;Harbinger's Orb;0.04;High
Delve;2018-10-25;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-26;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-27;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-28;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-29;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-30;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-10-31;Chaos Orb;Harbinger's Orb;0.03704;High
Delve;2018-11-01;Chaos Orb;Harbinger's Orb;0.03531;High
Delve;2018-11-02;Chaos Orb;Harbinger's Orb;0.03333;High
Delve;2018-11-03;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-04;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-05;Chaos Orb;Harbinger's Orb;0.03113;High
Delve;2018-11-06;Chaos Orb;Harbinger's Orb;0.0303;High
Delve;2018-11-07;Chaos Orb;Harbinger's Orb;0.0303;High
Delve;2018-11-08;Chaos Orb;Harbinger's Orb;0.03125;High
Delve;2018-11-09;Chaos Orb;Harbinger's Orb;0.03125;High
Delve;2018-11-10;Chaos Orb;Harbinger's Orb;0.03125;High
Delve;2018-11-11;Chaos Orb;Harbinger's Orb;0.03189;High
Delve;2018-11-12;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-13;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-14;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-15;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-16;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-17;Chaos Orb;Harbinger's Orb;0.03226;High
Delve;2018-11-18;Chaos Orb;Harbinger's Orb;0.03318;High
Delve;2018-11-19;Chaos Orb;Harbinger's Orb;0.03503;High
Delve;2018-11-20;Chaos Orb;Harbinger's Orb;0.03571;High
Delve;2018-11-21;Chaos Orb;Harbinger's Orb;0.03571;High
Delve;2018-11-22;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-11-23;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-11-24;Chaos Orb;Harbinger's Orb;0.03846;High
Delve;2018-11-25;Chaos Orb;Harbinger's Orb;0.04545;High
Delve;2018-11-26;Chaos Orb;Harbinger's Orb;0.04155;High
Delve;2018-11-27;Chaos Orb;Harbinger's Orb;0.04118;High
Delve;2018-11-28;Chaos Orb;Harbinger's Orb;0.04131;High
Delve;2018-11-29;Chaos Orb;Harbinger's Orb;0.04291;High
Delve;2018-11-30;Chaos Orb;Harbinger's Orb;0.04258;High
Delve;2018-12-01;Chaos Orb;Harbinger's Orb;0.0427;High
Delve;2018-12-02;Chaos Orb;Harbinger's Orb;0.0373;High
Delve;2018-12-03;Chaos Orb;Harbinger's Orb;0.03375;High
Delve;2018-09-01;Chaos Orb;Mortal Hope;0.125;Low
Delve;2018-09-02;Chaos Orb;Mortal Hope;0.14286;Low
Delve;2018-09-03;Chaos Orb;Mortal Hope;0.1;Low
Delve;2018-09-04;Chaos Orb;Mortal Hope;0.0919;Low
Delve;2018-09-05;Chaos Orb;Mortal Hope;0.09182;Low
Delve;2018-09-06;Chaos Orb;Mortal Hope;0.09272;Low
Delve;2018-09-07;Chaos Orb;Mortal Hope;0.09274;Low
Delve;2018-09-08;Chaos Orb;Mortal Hope;0.1125;Low
Delve;2018-09-09;Chaos Orb;Mortal Hope;0.11111;Low
Delve;2018-09-10;Chaos Orb;Mortal Hope;0.11111;Low
Delve;2018-09-11;Chaos Orb;Mortal Hope;0.11111;Low
Delve;2018-09-12;Chaos Orb;Mortal Hope;0.11111;Low
Delve;2018-09-13;Chaos Orb;Mortal Hope;0.11523;Low
Delve;2018-09-14;Chaos Orb;Mortal Hope;0.11523;Low
Delve;2018-09-15;Chaos Orb;Mortal Hope;0.11387;Low
Delve;2018-09-16;Chaos Orb;Mortal Hope;0.11387;Low
Delve;2018-09-17;Chaos Orb;Mortal Hope;0.125;Low
Delve;2018-09-18;Chaos Orb;Mortal Hope;0.10947;Low
Delve;2018-09-19;Chaos Orb;Mortal Hope;0.1093;Low
Delve;2018-09-20;Chaos Orb;Mortal Hope;0.14286;Low
Delve;2018-09-21;Chaos Orb;Mortal Hope;0.14286;Low
Delve;2018-09-22;Chaos Orb;Mortal Hope;0.14524;Low
Delve;2018-09-23;Chaos Orb;Mortal Hope;0.14524;Low
Delve;2018-09-24;Chaos Orb;Mortal Hope;0.1453;Low
Delve;2018-09-25;Chaos Orb;Mortal Hope;0.11111;Medium
Delve;2018-09-26;Chaos Orb;Mortal Hope;0.10589;Medium
Delve;2018-09-27;Chaos Orb;Mortal Hope;0.10601;Medium
Delve;2018-09-28;Chaos Orb;Mortal Hope;0.11843;Medium
Delve;2018-09-29;Chaos Orb;Mortal Hope;0.14286;Medium
Delve;2018-09-30;Chaos Orb;Mortal Hope;0.14286;Medium
Delve;2018-10-01;Chaos Orb;Mortal Hope;0.14286;Medium
Delve;2018-10-02;Chaos Orb;Mortal Hope;0.12715;Medium
Delve;2018-10-03;Chaos Orb;Mortal Hope;0.12289;Medium
Delve;2018-10-04;Chaos Orb;Mortal Hope;0.10905;Medium
Delve;2018-10-05;Chaos Orb;Mortal Hope;0.10724;Medium
Delve;2018-10-06;Chaos Orb;Mortal Hope;0.10695;Medium
Delve;2018-10-07;Chaos Orb;Mortal Hope;0.10701;Medium
Delve;2018-10-08;Chaos Orb;Mortal Hope;0.1083;Medium
Delve;2018-10-09;Chaos Orb;Mortal Hope;0.10827;Medium
Delve;2018-10-10;Chaos Orb;Mortal Hope;0.10747;Medium
Delve;2018-10-11;Chaos Orb;Mortal Hope;0.10824;Medium
Delve;2018-10-12;Chaos Orb;Mortal Hope;0.09818;Medium
Delve;2018-10-13;Chaos Orb;Mortal Hope;0.09744;Medium
Delve;2018-10-14;Chaos Orb;Mortal Hope;0.09759;Medium
Delve;2018-10-15;Chaos Orb;Mortal Hope;0.09683;Medium
Delve;2018-10-16;Chaos Orb;Mortal Hope;0.09683;Medium
Delve;2018-10-17;Chaos Orb;Mortal Hope;0.09651;Medium
Delve;2018-10-18;Chaos Orb;Mortal Hope;0.09634;Medium
Delve;2018-10-19;Chaos Orb;Mortal Hope;0.0969;Medium
Delve;2018-10-20;Chaos Orb;Mortal Hope;0.0888;Medium
Delve;2018-10-21;Chaos Orb;Mortal Hope;0.0896;Medium
Delve;2018-10-22;Chaos Orb;Mortal Hope;0.08972;Medium
Delve;2018-10-23;Chaos Orb;Mortal Hope;0.09864;Medium
Delve;2018-10-24;Chaos Orb;Mortal Hope;0.09687;Medium
Delve;2018-10-25;Chaos Orb;Mortal Hope;0.0896;Medium
Delve;2018-10-26;Chaos Orb;Mortal Hope;0.09049;High
Delve;2018-10-27;Chaos Orb;Mortal Hope;0.09071;High
Delve;2018-10-28;Chaos Orb;Mortal Hope;0.08819;Medium
Delve;2018-10-29;Chaos Orb;Mortal Hope;0.08941;Medium
Delve;2018-10-30;Chaos Orb;Mortal Hope;0.0888;Medium
Delve;2018-10-31;Chaos Orb;Mortal Hope;0.08333;Medium
Delve;2018-11-01;Chaos Orb;Mortal Hope;0.08333;Medium
Delve;2018-11-02;Chaos Orb;Mortal Hope;0.08333;Medium
Delve;2018-11-03;Chaos Orb;Mortal Hope;0.08333;Medium
Delve;2018-11-04;Chaos Orb;Mortal Hope;0.07692;High
Delve;2018-11-05;Chaos Orb;Mortal Hope;0.07581;High
Delve;2018-11-06;Chaos Orb;Mortal Hope;0.07518;Medium
Delve;2018-11-07;Chaos Orb;Mortal Hope;0.0799;Medium
Delve;2018-11-08;Chaos Orb;Mortal Hope;0.08141;High
Delve;2018-11-09;Chaos Orb;Mortal Hope;0.07397;Medium
Delve;2018-11-10;Chaos Orb;Mortal Hope;0.0738;Medium
Delve;2018-11-11;Chaos Orb;Mortal Hope;0.07458;Medium
Delve;2018-11-12;Chaos Orb;Mortal Hope;0.07497;Medium
Delve;2018-11-13;Chaos Orb;Mortal Hope;0.07335;Medium
Delve;2018-11-14;Chaos Orb;Mortal Hope;0.07428;Medium
Delve;2018-11-15;Chaos Orb;Mortal Hope;0.07428;Medium
Delve;2018-11-16;Chaos Orb;Mortal Hope;0.06797;Medium
Delve;2018-11-17;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-11-18;Chaos Orb;Mortal Hope;0.06582;Medium
Delve;2018-11-19;Chaos Orb;Mortal Hope;0.07215;Medium
Delve;2018-11-20;Chaos Orb;Mortal Hope;0.07508;Medium
Delve;2018-11-21;Chaos Orb;Mortal Hope;0.07509;Medium
Delve;2018-11-22;Chaos Orb;Mortal Hope;0.07944;Medium
Delve;2018-11-23;Chaos Orb;Mortal Hope;0.07415;Medium
Delve;2018-11-24;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-11-25;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-11-26;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-11-27;Chaos Orb;Mortal Hope;0.07232;Medium
Delve;2018-11-28;Chaos Orb;Mortal Hope;0.07238;Medium
Delve;2018-11-29;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-11-30;Chaos Orb;Mortal Hope;0.06667;Medium
Delve;2018-12-01;Chaos Orb;Mortal Hope;0.06558;Medium
Delve;2018-12-02;Chaos Orb;Mortal Hope;0.06516;Medium
Delve;2018-12-03;Chaos Orb;Mortal Hope;0.06072;Medium
Delve;2018-09-02;Chaos Orb;Ancient Orb;0.25;Low
Delve;2018-09-03;Chaos Orb;Ancient Orb;0.11111;Low
Delve;2018-09-04;Chaos Orb;Ancient Orb;0.04;Low
Delve;2018-09-05;Chaos Orb;Ancient Orb;0.05;Low
Delve;2018-09-06;Chaos Orb;Ancient Orb;0.04615;Medium
Delve;2018-09-07;Chaos Orb;Ancient Orb;0.04303;Low
Delve;2018-09-08;Chaos Orb;Ancient Orb;0.03912;Medium
Delve;2018-09-09;Chaos Orb;Ancient Orb;0.03846;Medium
Delve;2018-09-10;Chaos Orb;Ancient Orb;0.03524;High
Delve;2018-09-11;Chaos Orb;Ancient Orb;0.03524;High
Delve;2018-09-12;Chaos Orb;Ancient Orb;0.03494;High
Delve;2018-09-13;Chaos Orb;Ancient Orb;0.03333;High
Delve;2018-09-14;Chaos Orb;Ancient Orb;0.03386;High
Delve;2018-09-15;Chaos Orb;Ancient Orb;0.03403;High
Delve;2018-09-16;Chaos Orb;Ancient Orb;0.03703;High
Delve;2018-09-17;Chaos Orb;Ancient Orb;0.03712;High
Delve;2018-09-18;Chaos Orb;Ancient Orb;0.0349;High
Delve;2018-09-19;Chaos Orb;Ancient Orb;0.03333;High
Delve;2018-09-20;Chaos Orb;Ancient Orb;0.0313;High
Delve;2018-09-21;Chaos Orb;Ancient Orb;0.02966;High
Delve;2018-09-22;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-09-23;Chaos Orb;Ancient Orb;0.02868;High
Delve;2018-09-24;Chaos Orb;Ancient Orb;0.03223;High
Delve;2018-09-25;Chaos Orb;Ancient Orb;0.03146;High
Delve;2018-09-26;Chaos Orb;Ancient Orb;0.03125;High
Delve;2018-09-27;Chaos Orb;Ancient Orb;0.03125;High
Delve;2018-09-28;Chaos Orb;Ancient Orb;0.03097;High
Delve;2018-09-29;Chaos Orb;Ancient Orb;0.02898;High
Delve;2018-09-30;Chaos Orb;Ancient Orb;0.0303;High
Delve;2018-10-01;Chaos Orb;Ancient Orb;0.0303;High
Delve;2018-10-02;Chaos Orb;Ancient Orb;0.0303;High
Delve;2018-10-03;Chaos Orb;Ancient Orb;0.02868;High
Delve;2018-10-04;Chaos Orb;Ancient Orb;0.02703;High
Delve;2018-10-05;Chaos Orb;Ancient Orb;0.02465;High
Delve;2018-10-06;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-07;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-08;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-09;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-10;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-11;Chaos Orb;Ancient Orb;0.02381;High
Delve;2018-10-12;Chaos Orb;Ancient Orb;0.02326;High
Delve;2018-10-13;Chaos Orb;Ancient Orb;0.025;High
Delve;2018-10-14;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-15;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-16;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-10-17;Chaos Orb;Ancient Orb;0.02703;High
Delve;2018-10-18;Chaos Orb;Ancient Orb;0.02703;High
Delve;2018-10-19;Chaos Orb;Ancient Orb;0.02848;High
Delve;2018-10-20;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-21;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-22;Chaos Orb;Ancient Orb;0.02861;High
Delve;2018-10-23;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-24;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-10-25;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-10-26;Chaos Orb;Ancient Orb;0.02778;Medium
Delve;2018-10-27;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-10-28;Chaos Orb;Ancient Orb;0.02776;High
Delve;2018-10-29;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-10-30;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-10-31;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-11-01;Chaos Orb;Ancient Orb;0.02703;High
Delve;2018-11-02;Chaos Orb;Ancient Orb;0.02632;High
Delve;2018-11-03;Chaos Orb;Ancient Orb;0.02632;High
Delve;2018-11-04;Chaos Orb;Ancient Orb;0.02541;High
Delve;2018-11-05;Chaos Orb;Ancient Orb;0.02537;High
Delve;2018-11-06;Chaos Orb;Ancient Orb;0.02564;High
Delve;2018-11-07;Chaos Orb;Ancient Orb;0.025;High
Delve;2018-11-08;Chaos Orb;Ancient Orb;0.025;High
Delve;2018-11-09;Chaos Orb;Ancient Orb;0.025;High
Delve;2018-11-10;Chaos Orb;Ancient Orb;0.025;High
Delve;2018-11-11;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-11-12;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-11-13;Chaos Orb;Ancient Orb;0.02857;High
Delve;2018-11-14;Chaos Orb;Ancient Orb;0.02793;High
Delve;2018-11-15;Chaos Orb;Ancient Orb;0.02778;High
Delve;2018-11-16;Chaos Orb;Ancient Orb;0.02804;High
Delve;2018-11-17;Chaos Orb;Ancient Orb;0.02941;High
Delve;2018-11-18;Chaos Orb;Ancient Orb;0.0303;High
Delve;2018-11-19;Chaos Orb;Ancient Orb;0.0313;High
Delve;2018-11-20;Chaos Orb;Ancient Orb;0.03125;High
Delve;2018-11-21;Chaos Orb;Ancient Orb;0.03125;High
Delve;2018-11-22;Chaos Orb;Ancient Orb;0.03317;High
Delve;2018-11-23;Chaos Orb;Ancient Orb;0.03333;High
Delve;2018-11-24;Chaos Orb;Ancient Orb;0.03332;High
Delve;2018-11-25;Chaos Orb;Ancient Orb;0.03358;High
Delve;2018-11-26;Chaos Orb;Ancient Orb;0.03336;High
Delve;2018-11-27;Chaos Orb;Ancient Orb;0.03819;High
Delve;2018-11-28;Chaos Orb;Ancient Orb;0.03846;Medium
Delve;2018-11-29;Chaos Orb;Ancient Orb;0.03846;Medium
Delve;2018-11-30;Chaos Orb;Ancient Orb;0.03846;High
Delve;2018-12-01;Chaos Orb;Ancient Orb;0.03912;Medium
Delve;2018-12-02;Chaos Orb;Ancient Orb;0.03931;Medium
Delve;2018-12-03;Chaos Orb;Ancient Orb;0.03931;Medium
Delve;2018-09-02;Chaos Orb;Splinter of Xoph;9.308;Low
Delve;2018-09-03;Chaos Orb;Splinter of Xoph;4;Medium
Delve;2018-09-04;Chaos Orb;Splinter of Xoph;4;High
Delve;2018-09-05;Chaos Orb;Splinter of Xoph;4;High
Delve;2018-09-06;Chaos Orb;Splinter of Xoph;3.66667;High
Delve;2018-09-07;Chaos Orb;Splinter of Xoph;3.33333;High
Delve;2018-09-08;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-09-09;Chaos Orb;Splinter of Xoph;2.94425;High
Delve;2018-09-10;Chaos Orb;Splinter of Xoph;2.88644;High
Delve;2018-09-11;Chaos Orb;Splinter of Xoph;2.8;High
Delve;2018-09-12;Chaos Orb;Splinter of Xoph;2.72463;High
Delve;2018-09-13;Chaos Orb;Splinter of Xoph;2.891;High
Delve;2018-09-14;Chaos Orb;Splinter of Xoph;2.8;High
Delve;2018-09-15;Chaos Orb;Splinter of Xoph;2.79578;High
Delve;2018-09-16;Chaos Orb;Splinter of Xoph;2.68974;High
Delve;2018-09-17;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-09-18;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-09-19;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-09-20;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-09-21;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-09-22;Chaos Orb;Splinter of Xoph;2.46342;High
Delve;2018-09-23;Chaos Orb;Splinter of Xoph;2.4;High
Delve;2018-09-24;Chaos Orb;Splinter of Xoph;2.30773;High
Delve;2018-09-25;Chaos Orb;Splinter of Xoph;2.30461;High
Delve;2018-09-26;Chaos Orb;Splinter of Xoph;2.29857;High
Delve;2018-09-27;Chaos Orb;Splinter of Xoph;2.3;High
Delve;2018-09-28;Chaos Orb;Splinter of Xoph;2.0099;High
Delve;2018-09-29;Chaos Orb;Splinter of Xoph;2.2;High
Delve;2018-09-30;Chaos Orb;Splinter of Xoph;2.17222;High
Delve;2018-10-01;Chaos Orb;Splinter of Xoph;2.08936;High
Delve;2018-10-02;Chaos Orb;Splinter of Xoph;2.1817;High
Delve;2018-10-03;Chaos Orb;Splinter of Xoph;2.3235;High
Delve;2018-10-04;Chaos Orb;Splinter of Xoph;2.33092;High
Delve;2018-10-05;Chaos Orb;Splinter of Xoph;2.33333;High
Delve;2018-10-06;Chaos Orb;Splinter of Xoph;2.38108;High
Delve;2018-10-07;Chaos Orb;Splinter of Xoph;2.35842;High
Delve;2018-10-08;Chaos Orb;Splinter of Xoph;2.33333;High
Delve;2018-10-09;Chaos Orb;Splinter of Xoph;2.4;High
Delve;2018-10-10;Chaos Orb;Splinter of Xoph;2.4;High
Delve;2018-10-11;Chaos Orb;Splinter of Xoph;2.4;High
Delve;2018-10-12;Chaos Orb;Splinter of Xoph;2.4;High
Delve;2018-10-13;Chaos Orb;Splinter of Xoph;2.44378;High
Delve;2018-10-14;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-15;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-16;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-17;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-18;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-19;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-20;Chaos Orb;Splinter of Xoph;2.5;High
Delve;2018-10-21;Chaos Orb;Splinter of Xoph;2.70081;High
Delve;2018-10-22;Chaos Orb;Splinter of Xoph;2.7;High
Delve;2018-10-23;Chaos Orb;Splinter of Xoph;2.7;High
Delve;2018-10-24;Chaos Orb;Splinter of Xoph;2.7013;High
Delve;2018-10-25;Chaos Orb;Splinter of Xoph;2.7;High
Delve;2018-10-26;Chaos Orb;Splinter of Xoph;2.7;High
Delve;2018-10-27;Chaos Orb;Splinter of Xoph;2.70901;High
Delve;2018-10-28;Chaos Orb;Splinter of Xoph;2.6456;High
Delve;2018-10-29;Chaos Orb;Splinter of Xoph;2.66316;High
Delve;2018-10-30;Chaos Orb;Splinter of Xoph;2.66707;High
Delve;2018-10-31;Chaos Orb;Splinter of Xoph;2.68983;High
Delve;2018-11-01;Chaos Orb;Splinter of Xoph;2.92926;High
Delve;2018-11-02;Chaos Orb;Splinter of Xoph;2.97407;High
Delve;2018-11-03;Chaos Orb;Splinter of Xoph;2.98944;High
Delve;2018-11-04;Chaos Orb;Splinter of Xoph;2.98465;High
Delve;2018-11-05;Chaos Orb;Splinter of Xoph;2.91949;High
Delve;2018-11-06;Chaos Orb;Splinter of Xoph;2.94399;High
Delve;2018-11-07;Chaos Orb;Splinter of Xoph;2.95263;High
Delve;2018-11-08;Chaos Orb;Splinter of Xoph;2.98071;High
Delve;2018-11-09;Chaos Orb;Splinter of Xoph;2.99;High
Delve;2018-11-10;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-11;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-12;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-13;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-14;Chaos Orb;Splinter of Xoph;2.98918;High
Delve;2018-11-15;Chaos Orb;Splinter of Xoph;2.99105;High
Delve;2018-11-16;Chaos Orb;Splinter of Xoph;2.9875;High
Delve;2018-11-17;Chaos Orb;Splinter of Xoph;2.98814;High
Delve;2018-11-18;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-19;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-20;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-21;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-22;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-23;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-24;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-25;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-26;Chaos Orb;Splinter of Xoph;3;High
Delve;2018-11-27;Chaos Orb;Splinter of Xoph;3.114;High
Delve;2018-11-28;Chaos Orb;Splinter of Xoph;3.87032;High
Delve;2018-11-29;Chaos Orb;Splinter of Xoph;3.91414;High
Delve;2018-11-30;Chaos Orb;Splinter of Xoph;3.80101;High
Delve;2018-12-01;Chaos Orb;Splinter of Xoph;3.70745;High
Delve;2018-12-02;Chaos Orb;Splinter of Xoph;3.50828;Medium
Delve;2018-12-03;Chaos Orb;Splinter of Xoph;3.50828;Medium
Delve;2018-09-02;Blessing of Chayula;Chaos Orb;348;Low
Delve;2018-09-03;Blessing of Chayula;Chaos Orb;309.38951;Low
Delve;2018-09-04;Blessing of Chayula;Chaos Orb;365.71429;Medium
Delve;2018-09-05;Blessing of Chayula;Chaos Orb;419.56818;Medium
Delve;2018-09-06;Blessing of Chayula;Chaos Orb;420;Medium
Delve;2018-09-07;Blessing of Chayula;Chaos Orb;453.24;Low
Delve;2018-09-08;Blessing of Chayula;Chaos Orb;450;High
Delve;2018-09-09;Blessing of Chayula;Chaos Orb;437.67197;Medium
Delve;2018-09-10;Blessing of Chayula;Chaos Orb;422.83816;High
Delve;2018-09-11;Blessing of Chayula;Chaos Orb;466.29421;High
Delve;2018-09-12;Blessing of Chayula;Chaos Orb;486;High
Delve;2018-09-13;Blessing of Chayula;Chaos Orb;477;High
Delve;2018-09-14;Blessing of Chayula;Chaos Orb;450;High
Delve;2018-09-15;Blessing of Chayula;Chaos Orb;441.52902;High
Delve;2018-09-16;Blessing of Chayula;Chaos Orb;425.02038;High
Delve;2018-09-17;Blessing of Chayula;Chaos Orb;420.02003;High
Delve;2018-09-18;Blessing of Chayula;Chaos Orb;385.0982;High
Delve;2018-09-19;Blessing of Chayula;Chaos Orb;387.01398;High
Delve;2018-09-20;Blessing of Chayula;Chaos Orb;379.47939;High
Delve;2018-09-21;Blessing of Chayula;Chaos Orb;377.39647;High
Delve;2018-09-22;Blessing of Chayula;Chaos Orb;375;High
Delve;2018-09-23;Blessing of Chayula;Chaos Orb;364.40661;High
Delve;2018-09-24;Blessing of Chayula;Chaos Orb;355.46033;High
Delve;2018-09-25;Blessing of Chayula;Chaos Orb;337.20838;High
Delve;2018-09-26;Blessing of Chayula;Chaos Orb;325;High
Delve;2018-09-27;Blessing of Chayula;Chaos Orb;310;High
Delve;2018-09-28;Blessing of Chayula;Chaos Orb;290;High
Delve;2018-09-29;Blessing of Chayula;Chaos Orb;284.57817;High
Delve;2018-09-30;Blessing of Chayula;Chaos Orb;298.8169;High
Delve;2018-10-01;Blessing of Chayula;Chaos Orb;290;High
Delve;2018-10-02;Blessing of Chayula;Chaos Orb;280;High
Delve;2018-10-03;Blessing of Chayula;Chaos Orb;275;High
Delve;2018-10-04;Blessing of Chayula;Chaos Orb;255;High
